timestamp,block_height,tx_count,mempool_size_mb,min_fee_rate,max_fee_rate,avg_fee_rate,median_fee_rate,fee_rate_10th,fee_rate_90th,fee_rate_std,block_time,difficulty,hash_rate,mempool_min_fee,total_fee,mempool_usage,transaction_count,block_weight,block_version,block_interval
1724498556,858236,4900,20.678904,1e-08,2.967359050445104e-05,6.241578755608458e-08,3.160919540229885e-08,2.6111111111111112e-08,6.506778822365165e-08,4.946349101665432e-07,1724498556,86871474313761.95,5.560731778167243e+20,1e-05,0.07633972,114713792,4900,3993529,656695296,1001
1724500501,858238,6141,20.678017,2.5671342685370742e-08,2.745e-06,3.628168876032272e-08,2.7795275590551182e-08,2.6111111111111112e-08,4e-08,7.186453203736577e-08,1724500501,86871474313761.95,5.560731778167243e+20,1e-05,0.0400036,114708560,6141,3993095,628047872,1945
1724501290,858241,7871,20.676361,2.73015873015873e-08,6.953076923076923e-07,2.7907855693486776e-08,2.753968253968254e-08,2.748031496062992e-08,2.753968253968254e-08,1.005022178030047e-08,1724501290,86871474313761.95,5.560731778167243e+20,1e-05,0.02812095,114697264,7871,3993735,757374976,789
1724502635,858244,5607,20.67434,1.9861111111111112e-08,2e-06,3.7450060733893354e-08,2.753968253968254e-08,2.73015873015873e-08,4e-08,7.828462324306733e-08,1724502635,86871474313761.95,5.560731778167243e+20,1e-05,0.05083616,114681424,5607,3992699,608043008,1345
1724503801,858245,2441,20.673889,2.2222222222222224e-08,5.381165919282511e-06,8.75453513423029e-08,4.932735426008969e-08,3.964539007092198e-08,1.4902190532196407e-07,1.9513391975832123e-07,1724503801,86871474313761.95,5.560731778167243e+20,1e-05,0.1574281,114677408,2441,3992894,788389888,1166
1724504518,858249,6478,20.67244,2.6042944785276075e-08,5.3e-07,2.8405463223013806e-08,2.7142857142857143e-08,2.7007874015748032e-08,2.7936507936507935e-08,1.498936226212973e-08,1724504518,86871474313761.95,5.560731778167243e+20,1e-05,0.02954618,114666464,6478,3993172,704643072,717
1724506475,858253,7938,20.668947,2.7142857142857143e-08,3.049242424242424e-07,2.7430289292431545e-08,2.7142857142857143e-08,2.7142857142857143e-08,2.7142857142857143e-08,5.156782919230969e-09,1724506475,86871474313761.95,5.560731778167243e+20,1e-05,0.02771517,114642080,7938,3997795,536870912,1957
1724507200,858254,3631,20.668189,2.2272727272727274e-08,5.381165919282511e-06,6.576054730765319e-08,3.557531258279634e-08,3e-08,8.035571428571429e-08,1.862220147962047e-07,1724507200,86871474313761.95,5.560731778167243e+20,1e-05,0.06677424,114638080,3631,3993196,689520640,725
1724507961,858255,4827,20.664899,1.923076923076923e-08,2.008888888888889e-06,4.896266453317696e-08,3.027027027027027e-08,3e-08,5.9361702127659575e-08,7.586926149780494e-08,1724507961,86871474313761.95,5.560731778167243e+20,1e-05,0.05211643,114622640,4827,3993633,805306368,761
1724509138,858256,3718,20.664616,1.0181818181818181e-08,5.090909090909091e-06,7.249760117874931e-08,4e-08,3.053846153846154e-08,1e-07,1.8163352187293948e-07,1724509138,86871474313761.95,5.560731778167243e+20,1e-05,0.0694567,114620240,3718,3993426,536879104,1177
1724509856,858260,7445,20.661522,2.0060240963855423e-08,1.1914893617021276e-06,3.017558003584636e-08,2.7142857142857143e-08,2.7142857142857143e-08,2.7401574803149606e-08,3.20383313116822e-08,1724509856,86871474313761.95,5.560731778167243e+20,1e-05,0.03304083,114603584,7445,3993578,537018368,718
1724510586,858262,3936,20.659085,1.0354609929078015e-08,4.86e-06,4.3379154848298656e-08,3e-08,2.748031496062992e-08,4.965719909056975e-08,1.1488531505498974e-07,1724510586,86871474313761.95,5.560731778167243e+20,1e-05,0.04594155,114589344,3936,3993291,849199104,730
1724511538,858263,2268,20.657782,1.1595744680851063e-08,5.381165919282511e-06,7.836750117530368e-08,4.8794326241134754e-08,3.6957328385899817e-08,1.0907859078590786e-07,1.7489588798278175e-07,1724511538,86871474313761.95,5.560731778167243e+20,1e-05,0.06594733,114580400,2268,3993095,832626688,952
1724512697,858264,3437,20.657559,2.3333333333333334e-08,7.334461942257218e-06,7.350150319589078e-08,4.4652777777777775e-08,3.313260849363442e-08,1.0068181818181819e-07,1.806660234132635e-07,1724512697,86871474313761.95,5.560731778167243e+20,1e-05,0.06918204,114578320,3437,3993653,639672320,1159
1724513400,858266,6377,20.655904,2.292857142857143e-08,1.470703125e-06,3.132581110479868e-08,2.748031496062992e-08,2.6771653543307087e-08,3e-08,3.4351756680405755e-08,1724513400,86871474313761.95,5.560731778167243e+20,1e-05,0.03385042,114568976,6377,3993648,717029376,703
1724515168,858268,3009,20.655782,1.346153846153846e-08,3e-06,5.5617629478061934e-08,3.659574468085106e-08,3e-08,8.022924945851777e-08,9.562124258035033e-08,1724515168,86871474313761.95,5.560731778167243e+20,1e-05,0.05503731,114567872,3009,3993185,539918336,1768
1724515830,858270,5818,20.655147,1.990566037735849e-08,2.146892655367232e-06,3.4735397194438475e-08,3e-08,2.7519379844961242e-08,4e-08,4.6066387233463216e-08,1724515830,86871474313761.95,5.560731778167243e+20,1e-05,0.0384532,114562912,5818,3993637,538738688,662
1724516947,858271,3690,20.654538,2.7375886524822696e-08,3e-06,6.740258266025381e-08,4.038461538461539e-08,3.5039370078740155e-08,9.492234661889837e-08,1.2270239015798702e-07,1724516947,86871474313761.95,5.560731778167243e+20,1e-05,0.06686412,114558528,3690,3993396,642940928,1117
1724518100,858273,4633,20.653346,2.3333333333333334e-08,5.048022598870057e-06,5.016456596241241e-08,4e-08,3.2256273135096705e-08,5.053846153846154e-08,9.840895933375717e-08,1724518100,86871474313761.95,5.560731778167243e+20,1e-05,0.05243455,114550912,4633,3993649,537853952,1153
1724519559,858274,3913,20.653236,2.3032694475760993e-08,3.5411347517730495e-06,8.042848470732055e-08,5.053846153846154e-08,4e-08,1.20282675857358e-07,1.4763052599183937e-07,1724519559,86871474313761.95,5.560731778167243e+20,1e-05,0.07625307,114549744,3913,3993402,1073733632,1459
1724520630,858275,3458,20.652789,2.3191489361702126e-08,7.127272727272727e-06,7.727474555457073e-08,4.560283687943262e-08,3.6354767184035476e-08,1.0282045650639267e-07,2.1438211957514848e-07,1724520630,86871474313761.95,5.560731778167243e+20,1e-05,0.07236589,114545904,3458,3993115,544735232,1071
1724521651,858276,3921,20.651293,2.7943262411347517e-08,3.408510638297872e-06,6.187744118918299e-08,4e-08,3.142440997860742e-08,8.620137299771167e-08,1.1215902371500757e-07,1724521651,86871474313761.95,5.560731778167243e+20,1e-05,0.06145403,114537216,3921,3993745,537518080,1021
1724522509,858277,4002,20.651,2.065359477124183e-08,3.5866363636363635e-06,6.13251967096644e-08,4e-08,3.5e-08,8.041884816753927e-08,1.0383585988914267e-07,1724522509,86871474313761.95,5.560731778167243e+20,1e-05,0.05866367,114535424,4002,3993715,606216192,858
1724523981,858278,3507,20.649531,1.0064935064935065e-08,9.877014084507043e-06,8.956796319698726e-08,5e-08,4e-08,1.4e-07,2.5983963571284496e-07,1724523981,86871474313761.95,5.560731778167243e+20,1e-05,0.07901384,114523776,3507,3992882,1006632960,1472
1724524668,858282,7085,20.647498,2.5e-08,7.52212389380531e-07,3.066454338488048e-08,2.7674418604651162e-08,2.6111111111111112e-08,2.9922480620155036e-08,1.9469096518525947e-08,1724524668,86871474313761.95,5.560731778167243e+20,1e-05,0.03318003,114509680,7085,3993229,537427968,687
1724525972,858286,6420,20.646488,2.6395759717314486e-08,2.31535e-06,3.833167287364367e-08,2.9922480620155036e-08,2.746031746031746e-08,5.1e-08,7.022201455906691e-08,1724525972,86871474313761.95,5.560731778167243e+20,1e-05,0.04223976,114502112,6420,3997908,594239488,1304
1724527403,858287,3717,20.645961,2.5471698113207546e-08,5.245904255319149e-06,7.715469654238116e-08,4.528634771592518e-08,3.310417382342837e-08,1.1127371273712737e-07,1.7933444815851655e-07,1724527403,86871474313761.95,5.560731778167243e+20,1e-05,0.07498413,114498448,3717,3993185,727588864,1431
1724530228,858289,3293,20.64516,1.0044444444444444e-08,4e-06,6.386292290978631e-08,4.0077145684082104e-08,3.475018141138054e-08,8e-08,1.3802219750222703e-07,1724530228,86871474313761.95,5.560731778167243e+20,1e-05,0.06006291,114493248,3293,3993044,549453824,2825
1724531791,858291,5772,20.644923,2.095693779904306e-08,2.204549878345499e-06,3.513735975981717e-08,3.2e-08,2.8e-08,3.50354609929078e-08,3.312464139688673e-08,1724531791,86871474313761.95,5.560731778167243e+20,1e-05,0.03654534,114491472,5772,3993066,838860800,1563
1724532721,858294,5338,20.642829,1e-08,1.0770833333333333e-06,3.077098830463401e-08,2.923076923076923e-08,2.763779527559055e-08,3e-08,2.2536336579006982e-08,1724532721,86871474313761.95,5.560731778167243e+20,1e-05,0.03178516,114481600,5338,3993130,589168640,930
1724534217,858298,7722,20.636815,2.6111111111111112e-08,7.615168539325843e-07,2.7717701422211773e-08,2.73015873015873e-08,2.6111111111111112e-08,2.738095238095238e-08,1.0389129693408153e-08,1724534217,86871474313761.95,5.560731778167243e+20,1e-05,0.0281372,114449488,7722,3993219,613810176,1496
1724535032,858300,6034,20.635761,2.73015873015873e-08,1.209009009009009e-06,3.35961923825719e-08,2.746031746031746e-08,2.738095238095238e-08,3.9787234042553194e-08,3.275305371041876e-08,1724535032,86871474313761.95,5.560731778167243e+20,1e-05,0.0364259,114442272,6034,3993447,537960448,815
1724536615,858302,7148,20.633241,2.3712574850299403e-08,2e-06,2.991956012125462e-08,2.73015873015873e-08,2.73015873015873e-08,2.7615384615384616e-08,3.025038976852838e-08,1724536615,86871474313761.95,5.560731778167243e+20,1e-05,0.03211418,114423168,7148,3992830,672612352,1583
1724537420,858304,7035,20.631424,2.603896103896104e-08,2e-06,3.0618490270474e-08,2.7222222222222222e-08,2.6111111111111112e-08,2.9922480620155036e-08,3.40024620114887e-08,1724537420,86871474313761.95,5.560731778167243e+20,1e-05,0.03359975,114407984,7035,3993079,716816384,805
1724538060,858305,5922,20.630874,2.3191489361702126e-08,2e-06,3.652824572051563e-08,2.738095238095238e-08,2.6111111111111112e-08,4e-08,5.799621020555203e-08,1724538060,86871474313761.95,5.560731778167243e+20,1e-05,0.04315628,114405520,5922,3993387,810123264,640
1724539602,858306,2545,20.629752,1e-08,3.0133333333333334e-06,7.499530721773193e-08,4.406667080513998e-08,3.418439716312057e-08,1.1e-07,1.500085706680793e-07,1724539602,86871474313761.95,5.560731778167243e+20,1e-05,0.06693129,114398256,2545,3993748,537485312,1542
1724540438,858308,6777,20.628573,2.5772727272727272e-08,1.03e-06,3.083707812887229e-08,2.7142857142857143e-08,2.7142857142857143e-08,3e-08,2.5303227029603942e-08,1724540438,86871474313761.95,5.560731778167243e+20,1e-05,0.0343371,114391216,6777,3993022,1040187392,836
1724541144,858310,6827,20.626908,2.6111111111111112e-08,2.2181818181818183e-06,3.068757850734076e-08,2.7142857142857143e-08,2.7142857142857143e-08,3e-08,4.179691622564095e-08,1724541144,86871474313761.95,5.560731778167243e+20,1e-05,0.03295109,114379376,6827,3993423,645193728,706
1724542320,858311,4425,20.624926,2.1205673758865248e-08,1.699135135135135e-06,4.6241270366242134e-08,3e-08,2.6111111111111112e-08,6.675642915642924e-08,7.212255743419549e-08,1724542320,86871474313761.95,5.560731778167243e+20,1e-05,0.04831731,114362960,4425,3993771,560521216,1176
1724545085,858314,6235,20.623173,2.021496642841672e-08,2.6041666666666666e-06,3.369441212501426e-08,2.7142857142857143e-08,2.7007874015748032e-08,3.4684684684684684e-08,5.330236314537261e-08,1724545085,86871474313761.95,5.560731778167243e+20,1e-05,0.03788687,114349680,6235,3993106,576741376,2765
1724545946,858316,4990,20.615668,1.9859154929577465e-08,5e-07,2.8817226036792324e-08,2.6984126984126982e-08,2.6904761904761904e-08,2.7142857142857143e-08,1.724575006868529e-08,1724545946,86871474313761.95,5.560731778167243e+20,1e-05,0.02922541,114321056,4990,3993192,973078528,861
1724548516,858319,4594,20.614428,2.5317460317460317e-08,2.2181818181818183e-06,3.5044309722546535e-08,2.9922480620155036e-08,2.7142857142857143e-08,3.570422535211268e-08,5.516773059387221e-08,1724548516,86871474313761.95,5.560731778167243e+20,1e-05,0.03607211,114311968,4594,3993417,790634496,2570
1724549702,858320,3762,20.614428,2.1533333333333334e-08,5.381165919282511e-06,5.2264288560157145e-08,3.1023622047244095e-08,2.9153846153846152e-08,7.958333333333333e-08,1.1738160981877382e-07,1724549702,86871474313761.95,5.560731778167243e+20,1e-05,0.05113998,114311968,3762,3992994,660684800,1186
1724550469,858321,5427,20.598339,2.5317460317460317e-08,3e-06,3.723749206701125e-08,2.8015873015873017e-08,2.5317460317460317e-08,4.017033125994503e-08,6.767963037262692e-08,1724550469,86871474313761.95,5.560731778167243e+20,1e-05,0.03951854,114214384,5427,3993248,536928256,767
1724551462,858322,5018,20.595967,2.7142857142857143e-08,3e-06,4.3729172882009726e-08,2.9922480620155036e-08,2.7142857142857143e-08,5e-08,8.487290807911552e-08,1724551462,86871474313761.95,5.560731778167243e+20,1e-05,0.04628951,114199104,5018,3993199,673120256,993
1724552536,858324,7003,20.589488,2.5317460317460317e-08,2e-06,3.0836064146547764e-08,2.6904761904761904e-08,2.5317460317460317e-08,3e-08,4.437323849399591e-08,1724552536,86871474313761.95,5.560731778167243e+20,1e-05,0.03392687,114157440,7003,3993111,596762624,1074
1724553289,858325,4953,20.589488,2.070921985815603e-08,2e-06,3.635896792314558e-08,2.716535433070866e-08,2.5317460317460317e-08,4.393277263490643e-08,5.246995263395634e-08,1724553289,86871474313761.95,5.560731778167243e+20,1e-05,0.0425627,114157440,4953,3992715,699850752,753
1724554404,858327,6947,20.581454,2.5317460317460317e-08,2e-06,3.047356937139455e-08,2.7222222222222222e-08,2.5317460317460317e-08,3e-08,3.358774879344381e-08,1724554404,86871474313761.95,5.560731778167243e+20,1e-05,0.03301317,114113856,6947,3997791,1073733632,1115
1724555054,858328,4398,20.581203,2.5317460317460317e-08,2.525e-05,4.419855501287653e-08,2.5396825396825396e-08,2.5317460317460317e-08,5e-08,3.8556193261965763e-07,1724555054,86871474313761.95,5.560731778167243e+20,1e-05,0.0460766,114111744,4398,3993322,700104704,650
1724555789,858331,7838,20.578266,1.0207939508506616e-08,4e-07,2.713809111692127e-08,2.6904761904761904e-08,2.5317460317460317e-08,2.7086614173228345e-08,7.800939917521296e-09,1724555789,86871474313761.95,5.560731778167243e+20,1e-05,0.02732233,114093712,7838,3993729,537567232,735
1724557874,858333,6029,20.577892,2.5e-08,5.405405405405405e-06,3.2446959536730086e-08,2.73015873015873e-08,2.5317460317460317e-08,3e-08,8.036799531599046e-08,1724557874,86871474313761.95,5.560731778167243e+20,1e-05,0.04177284,114091184,6029,3993361,671088640,2085
1724558534,858334,5483,20.577539,2.5e-08,2.5e-06,3.757731709931725e-08,3e-08,2.5317460317460317e-08,4e-08,5.7979196900359404e-08,1724558534,86871474313761.95,5.560731778167243e+20,1e-05,0.04197913,114088720,5483,3993350,536879104,660
1724560071,858336,5692,20.576739,2e-08,1.5853012048192772e-06,3.985451978657331e-08,4.1e-08,3.0304635761589404e-08,5e-08,3.375095320431924e-08,1724560071,86871474313761.95,5.560731778167243e+20,1e-05,0.03904597,114082384,5692,3992784,648159232,1537
1724560755,858337,5471,20.576585,1e-08,5.381165919282511e-06,4.9325743324109046e-08,4.1e-08,3e-08,5e-08,1.110548179412085e-07,1724560755,86871474313761.95,5.560731778167243e+20,1e-05,0.05081937,114081280,5471,3992789,1073733632,684
1724563198,858338,3176,20.575876,1.998511904761905e-08,2e-06,7.670937801800457e-08,4.976415094339623e-08,3.500260909170261e-08,1.1917818703659409e-07,1.0836759428504486e-07,1724563198,86871474313761.95,5.560731778167243e+20,1e-05,0.06814868,114078768,3176,3993036,563232768,2443
1724563890,858340,5729,20.57394,2.5017123287671233e-08,2.1702127659574467e-06,3.491966247753512e-08,2.761904761904762e-08,2.761904761904762e-08,4e-08,4.312849513722421e-08,1724563890,86871474313761.95,5.560731778167243e+20,1e-05,0.03571078,114063680,5729,3992945,550240256,692
1724564939,858342,6989,20.573251,2.3404255319148936e-08,2.544423076923077e-05,3.423323952732667e-08,2.748031496062992e-08,2.5555555555555557e-08,4e-08,3.0471728659977354e-07,1724564939,86871474313761.95,5.560731778167243e+20,1e-05,0.03447908,114059920,6989,3993355,771751936,1049
1724566161,858345,6463,20.570467,2.5317460317460317e-08,3.4722222222222224e-06,3.283475925477761e-08,2.748031496062992e-08,2.5317460317460317e-08,3e-08,7.629663102370166e-08,1724566161,86871474313761.95,5.560731778167243e+20,1e-05,0.03689839,114045040,6463,3992745,613007360,1222
1724566798,858346,5870,20.569601,2.5317460317460317e-08,1.7383657587548637e-06,3.590167636613627e-08,2.9922480620155036e-08,2.761904761904762e-08,4e-08,4.256407555438648e-08,1724566798,86871474313761.95,5.560731778167243e+20,1e-05,0.0397027,114038128,5870,3993612,602439680,637
1724568103,858347,3568,20.569456,2.049645390070922e-08,2.9442567567567568e-06,5.475340614514661e-08,3.464052287581699e-08,3e-08,8.067853219072732e-08,1.0092248427724772e-07,1724568103,86871474313761.95,5.560731778167243e+20,1e-05,0.05301938,114036768,3568,3993527,541630464,1305
1724569298,858349,6958,20.569456,2.5317460317460317e-08,2.5784077201447526e-06,3.1519764680398456e-08,2.748031496062992e-08,2.738095238095238e-08,2.992063492063492e-08,5.191090219826819e-08,1724569298,86871474313761.95,5.560731778167243e+20,1e-05,0.03552661,114036768,6958,3992993,700112896,1195
1724570416,858350,5776,20.569103,2.070921985815603e-08,2e-06,5.142795931011005e-08,4e-08,3.5e-08,6e-08,6.815215150856425e-08,1724570416,86871474313761.95,5.560731778167243e+20,1e-05,0.05775666,114034176,5776,3993161,732938240,1118
1724571144,858352,6034,20.566262,2e-08,4.4138738738738735e-06,4.172610220663676e-08,3.2e-08,2.761904761904762e-08,5e-08,7.520258821378004e-08,1724571144,86871474313761.95,5.560731778167243e+20,1e-05,0.04417933,114022048,6034,3993594,603979776,728
1724572151,858353,4338,20.562173,2.7563451776649745e-08,5.381165919282511e-06,5.237677527420034e-08,4e-08,3.0311891582363046e-08,5.967577639751553e-08,1.1329054366968205e-07,1724572151,86871474313761.95,5.560731778167243e+20,1e-05,0.05379409,113984976,4338,3993228,812449792,1007
1724573475,858356,7407,20.559664,2.3333333333333334e-08,1.03e-06,2.9913566392487565e-08,2.753968253968254e-08,2.753968253968254e-08,2.7777777777777777e-08,2.5164565836936087e-08,1724573475,86871474313761.95,5.560731778167243e+20,1e-05,0.03161953,113967536,7407,3993752,538640384,1324
1724576980,858358,4984,20.555026,2.3404255319148936e-08,1.1479090909090908e-06,3.9885451674539556e-08,3.673913043478261e-08,3e-08,4.824858757062147e-08,2.8253678249826216e-08,1724576980,86871474313761.95,5.560731778167243e+20,1e-05,0.04028935,113935056,4984,3993623,537477120,3505
1724577861,858362,6167,20.548706,1.0141843971631206e-08,1.2e-06,3.283871170612044e-08,2.7777777777777777e-08,2.738095238095238e-08,3.202312138728324e-08,3.9799861287488466e-08,1724577861,86871474313761.95,5.560731778167243e+20,1e-05,0.03793231,113894368,6167,3993394,775643136,881
1724578885,858364,6541,20.544441,2.5317460317460317e-08,2e-06,3.549105317916952e-08,2.753968253968254e-08,2.5396825396825396e-08,4e-08,5.7683374525672e-08,1724578885,86871474313761.95,5.560731778167243e+20,1e-05,0.03946611,113867264,6541,3993275,773668864,1024
1724582692,858365,3475,20.541876,1.8156028368794327e-08,6.546390977443609e-06,1.3451730533136912e-07,7e-08,5.013696839706425e-08,2.3961235955056215e-07,2.760658599429629e-07,1724582692,86871474313761.95,5.560731778167243e+20,1e-05,0.12440417,113852352,3475,3993226,1073676288,3807
1724583388,858367,5638,20.538417,2e-08,1.2e-06,3.477686534892082e-08,3e-08,3e-08,3.984496124031008e-08,2.7354294780151013e-08,1724583388,86871474313761.95,5.560731778167243e+20,1e-05,0.03549059,113830544,5638,3992900,536985600,696
1724584741,858368,3975,20.538193,1.005952380952381e-08,5.0284090909090905e-06,6.22222982496863e-08,4e-08,3.0307692307692305e-08,8.928571428571429e-08,1.4060673240585577e-07,1724584741,86871474313761.95,5.560731778167243e+20,1e-05,0.06635765,113829568,3975,3992877,583278592,1353
1724585764,858371,7896,20.535852,2.5317460317460317e-08,6.212765957446809e-07,2.8083937296972774e-08,2.5317460317460317e-08,2.5317460317460317e-08,2.753968253968254e-08,1.498913834409174e-08,1724585764,86871474313761.95,5.560731778167243e+20,1e-05,0.02844754,113818192,7896,3993228,545243136,1023
1724587756,858373,5994,20.534153,2.8015873015873017e-08,3e-06,3.5463389700240284e-08,2.9858490566037734e-08,2.8015873015873017e-08,4e-08,6.065486117076507e-08,1724587756,86871474313761.95,5.560731778167243e+20,1e-05,0.03776078,113807760,5994,3992725,551550976,1992
1724588483,858375,7294,20.533868,2.523510971786834e-08,2.1702127659574467e-06,3.143612684157669e-08,2.748031496062992e-08,2.5317460317460317e-08,3e-08,4.3016075807690424e-08,1724588483,86871474313761.95,5.560731778167243e+20,1e-05,0.03458152,113805616,7294,3997789,781549568,727
1724590019,858378,7084,20.532825,2.5317460317460317e-08,2.6178010471204187e-06,3.047269179471862e-08,2.748031496062992e-08,2.5396825396825396e-08,3e-08,4.267272765842673e-08,1724590019,86871474313761.95,5.560731778167243e+20,1e-05,0.03272595,113797696,7084,3993314,1073733632,1536
1724591121,858381,4375,20.530512,1.2342342342342342e-08,2.0938628158844763e-06,4.167048677223075e-08,3e-08,2.753968253968254e-08,4.7984615384615396e-08,7.07943134873776e-08,1724591121,86871474313761.95,5.560731778167243e+20,1e-05,0.04506676,113781936,4375,3992936,637534208,1102
1724592661,858383,6373,20.526978,2.6875e-08,5.381165919282511e-06,5.6846278452008e-08,4.8794326241134754e-08,3e-08,7e-08,9.47455964733741e-08,1724592661,86871474313761.95,5.560731778167243e+20,1e-05,0.06059832,113755808,6373,3993790,542195712,1540
1724593475,858384,4380,20.526274,3e-08,3.175958005249344e-06,6.138958071598923e-08,4.038461538461539e-08,3.992398921832884e-08,8e-08,1.048217702997223e-07,1724593475,86871474313761.95,5.560731778167243e+20,1e-05,0.06909258,113749792,4380,3993728,640000000,814
1724595314,858388,7602,20.521132,2.6875e-08,8.336713995943205e-07,2.907307550807879e-08,2.746031746031746e-08,2.73015873015873e-08,3e-08,1.8026243735599093e-08,1724595314,86871474313761.95,5.560731778167243e+20,1e-05,0.03096971,113718544,7602,3993463,741343232,1839
1724597332,858389,3054,20.519483,1.9909090909090907e-08,2.5e-06,9.479786284403288e-08,5.5138121546961324e-08,4.4652777777777775e-08,1.6425562336530095e-07,1.5167170648329215e-07,1724597332,86871474313761.95,5.560731778167243e+20,1e-05,0.08535932,113707296,3054,3998036,603979776,2018
1724598001,858390,3526,20.519208,2.015625e-08,3.014354066985646e-06,6.18016032416456e-08,4.0060975609756095e-08,3.673913043478261e-08,8.135462496686986e-08,1.0432114408945648e-07,1724598001,86871474313761.95,5.560731778167243e+20,1e-05,0.06234247,113705712,3526,3993369,538968064,669
1724598981,858393,5209,20.518342,2.5947712418300653e-08,8e-07,3.761815140786775e-08,3.2e-08,3e-08,4.599345999115364e-08,2.3770093286237705e-08,1724598981,86871474313761.95,5.560731778167243e+20,1e-05,0.03848323,113700448,5209,3992921,537214976,980
1724600259,858395,7042,20.51592,2.9922480620155036e-08,1.7984304932735427e-06,7.580279264498468e-08,7e-08,3.193798449612403e-08,8.1e-08,8.190787927794063e-08,1724600259,86871474313761.95,5.560731778167243e+20,1e-05,0.07979888,113688192,7042,3993534,565116928,1278
1724600907,858398,6851,20.50852,2.5111492281303603e-08,2.404272727272727e-06,8.229965895819048e-08,7.507692307692308e-08,5e-08,1.05e-07,6.570695934118415e-08,1724600907,86871474313761.95,5.560731778167243e+20,1e-05,0.08400713,113650784,6851,3992823,572719104,648
1724602742,858399,5778,20.507421,2e-08,6.009181818181818e-06,1.6124044396087592e-07,1.1e-07,3.4e-08,2.3e-07,3.359797694720319e-07,1724602742,86871474313761.95,5.560731778167243e+20,1e-05,0.16801752,113643216,5778,3998052,549453824,1835
1724604798,858403,4189,20.50252,2.5029996842437637e-08,1.2e-06,6.506868802105947e-08,5e-08,3.1e-08,8e-08,8.490538746892253e-08,1724604798,86871474313761.95,5.560731778167243e+20,1e-05,0.06874458,113611088,4189,3993168,536870912,2056
1724605458,858406,5184,20.496834,2.198581560283688e-08,1.5061475409836066e-06,4.125498811508175e-08,3.6180555555555555e-08,3e-08,4e-08,3.915685405310582e-08,1724605458,86871474313761.95,5.560731778167243e+20,1e-05,0.04174373,113581584,5184,3993062,587710464,660
1724606113,858407,3961,20.496129,1e-08,5.047909604519774e-06,6.732596287812431e-08,4e-08,3.659574468085106e-08,1.3e-07,1.2460007125721498e-07,1724606113,86871474313761.95,5.560731778167243e+20,1e-05,0.07010616,113577824,3961,3993754,728489984,655
1724607306,858410,7666,20.495532,2.5317460317460317e-08,2.756637168141593e-07,2.784652018786407e-08,2.748031496062992e-08,2.5317460317460317e-08,2.763779527559055e-08,6.735830788710356e-09,1724607306,86871474313761.95,5.560731778167243e+20,1e-05,0.02865073,113573664,7666,3993162,537944064,1193
1724607992,858411,5533,20.485588,2.6875e-08,2e-06,4.547694394533726e-08,2.8174603174603175e-08,2.8174603174603175e-08,8e-08,7.597727125380636e-08,1724607992,86871474313761.95,5.560731778167243e+20,1e-05,0.05296148,113536560,5533,3993036,635453440,686
1724609519,858412,3226,20.484864,2.0762331838565024e-08,2.6238219895287957e-06,9.99580400082955e-08,6.490445859872612e-08,4e-08,1.8070107716333637e-07,1.1698849179334058e-07,1724609519,86871474313761.95,5.560731778167243e+20,1e-05,0.08909708,113532768,3226,3992856,536870912,1527
1724610274,858414,4249,20.4835,2.047846889952153e-08,2.6041666666666666e-06,4.627201868958686e-08,2.753968253968254e-08,2.5613746478873245e-08,7.148936170212766e-08,9.045350735219889e-08,1724610274,86871474313761.95,5.560731778167243e+20,1e-05,0.04851848,113522480,4249,3992759,536879104,755
1724610961,858415,4516,20.483225,1.990566037735849e-08,2.1702127659574467e-06,5.467505093356492e-08,2.76984126984127e-08,2.753968253968254e-08,1.2298665223665224e-07,1.1376363912388115e-07,1724610961,86871474313761.95,5.560731778167243e+20,1e-05,0.05871678,113520944,4516,3992940,586711040,687
1724611646,858416,3138,20.482113,2.6122448979591838e-08,1.8e-06,5.9459158859868885e-08,3.319047619047619e-08,2.738095238095238e-08,1.3e-07,8.096217737811135e-08,1724611646,86871474313761.95,5.560731778167243e+20,1e-05,0.05732674,113515584,3138,3992948,718290944,685
1724612822,858418,6102,20.480035,1.9859154929577465e-08,1.1562780269058297e-06,2.8171855031171576e-08,2.73015873015873e-08,2.73015873015873e-08,2.746031746031746e-08,1.6625681900630628e-08,1724612822,86871474313761.95,5.560731778167243e+20,1e-05,0.02893927,113502928,6102,3992984,536870912,1176
1724615659,858419,3292,20.479083,2.6971830985915494e-08,4e-06,1.2844977290107146e-07,7.8e-08,6.224400871459695e-08,2.036036036036036e-07,2.1096835291066113e-07,1724615659,86871474313761.95,5.560731778167243e+20,1e-05,0.11109494,113496656,3292,3993519,536870912,2837
1724616818,858423,6574,20.476973,2.7e-08,4e-06,3.3563620612848296e-08,2.7142857142857143e-08,2.7007874015748032e-08,4e-08,5.901788702493683e-08,1724616818,86871474313761.95,5.560731778167243e+20,1e-05,0.03855488,113483472,6574,3993069,578232320,1159
1724618275,858425,5791,20.476424,2.5317460317460317e-08,4.225352112676056e-06,3.272635525913679e-08,2.7142857142857143e-08,2.5317460317460317e-08,3e-08,8.150797625861393e-08,1724618275,86871474313761.95,5.560731778167243e+20,1e-05,0.04091483,113480624,5791,3997569,801644544,1457
